"Sheet","Context","Crop_Category","Crop_Group","Crop","Nutrient","Nutrient_Normalized","Nutrient_Type","Item","Detail","Source_URL"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Coffee","Potassium","Potassium","Macro","Deficiency symptoms","Occurence of marginal chlorosis in older leaves","https://agritech.tnau.ac.in/horticulture/plant_nutri/coffee_potassium.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Coffee","Potassium","Potassium","Macro","Correction measure / remedy","Foliar spray fo K2SO4@1%","https://agritech.tnau.ac.in/horticulture/plant_nutri/coffee_potassium.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Coffee","Calcium","Calcium","Macro","Deficiency symptoms","Characterized narrow land of marginal chlorosis of leaves turning into necrotic fallow. Leaves become small, growth shunted. Youngest leaves with thickened secondary veins. Distal end of midrib interveinal and marginal chlorosis.","https://agritech.tnau.ac.in/horticulture/plant_nutri/coffee_calcium.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Coffee","Calcium","Calcium","Macro","Correction measure / remedy","Foliar spray of CaCl2@1-2%","https://agritech.tnau.ac.in/horticulture/plant_nutri/coffee_calcium.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Coffee","Sulphur","Sulphur","Macro","Deficiency symptoms","Yellowing of young leaves; size of the leaf become small","https://agritech.tnau.ac.in/horticulture/plant_nutri/coffee_sulphur.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Coffee","Sulphur","Sulphur","Macro","Correction measure / remedy","Soil application sulphur fertilizer","https://agritech.tnau.ac.in/horticulture/plant_nutri/coffee_sulphur.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Coffee","Boron","Boron","Micro","Deficiency symptoms","Young and newly developing leaves become deformed called as little leaf. The apical shoot exhibits blackening and death. Sterilising and malformation of reproductive structures. Low and abnormal fruits.","https://agritech.tnau.ac.in/horticulture/plant_nutri/coffee_boron.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Coffee","Boron","Boron","Micro","Correction measure / remedy","Foliar spray of borax 0.2%","https://agritech.tnau.ac.in/horticulture/plant_nutri/coffee_boron.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Coffee","Copper","Copper","Micro","Deficiency symptoms","Reduced growth and dark green colour of leaves, twin led malformed leaves. New leaves shriveled, bushy growth.","https://agritech.tnau.ac.in/horticulture/plant_nutri/coffee_copper.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Coffee","Copper","Copper","Micro","Correction measure / remedy","Foliar spray of CuSO4@0.5%","https://agritech.tnau.ac.in/horticulture/plant_nutri/coffee_copper.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Coffee","Iron","Iron","Micro","Deficiency symptoms","Thin leaves with interveinal chlorosis in young leaves. Green tinge at the base of mid rib. Leaf size reduced. Later the leaves become pale or whitish and shed. Die back symptom older leaves remain green, fruits hand, coarse light coloured.","https://agritech.tnau.ac.in/horticulture/plant_nutri/coffee_iron.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Coffee","Iron","Iron","Micro","Correction measure / remedy","Foliar spray of FeSO4@0.5%","https://agritech.tnau.ac.in/horticulture/plant_nutri/coffee_iron.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Coffee","Manganese","Manganese","Micro","Deficiency symptoms","Fine network of green veins as a light green background on young leaves. Leaf remains fairly green. Dark green irregular bands on mature leaves, along the midrib. White spots develop in interveinal area with die back symptom.","https://agritech.tnau.ac.in/horticulture/plant_nutri/coffee_manganese01.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Coffee","Manganese","Manganese","Micro","Correction measure / remedy","Foliar spray of MnSO4@2%","https://agritech.tnau.ac.in/horticulture/plant_nutri/coffee_manganese01.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Coffee","Zinc","Zinc","Micro","Deficiency symptoms","Yellowing seen in young leaves; leaf size become small","https://agritech.tnau.ac.in/horticulture/plant_nutri/coffee_zinc01.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Coffee","Zinc","Zinc","Micro","Correction measure / remedy","Foliar spray of ZnSO4@0.5%","https://agritech.tnau.ac.in/horticulture/plant_nutri/coffee_zinc01.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Oil Palm","Potassium","Potassium","Macro","Deficiency symptoms","Slower growth, shedding of leaves at blossom tinm. Smaller leaves, twigs die peak, scorching of leaf tips, small brown resinous spots on leaf. Small wrinkled spotted leaves. Small fruits,yellowing and bronzing of leaves become twisted, wrinkled and spindy twigs.","https://agritech.tnau.ac.in/horticulture/plant_nutri/oilpalm_potassium.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Oil Palm","Potassium","Potassium","Macro","Correction measure / remedy","Soil application of MOP@2kg/tree","https://agritech.tnau.ac.in/horticulture/plant_nutri/oilpalm_potassium.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Oil Palm","Magnesium","Magnesium","Macro","Deficiency symptoms","Yellowish blotch near the base of leaf, midrib and the outer edge. The leaves become entirely yellow and defoliate.","https://agritech.tnau.ac.in/horticulture/plant_nutri/oilpalm_magnesium.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Oil Palm","Magnesium","Magnesium","Macro","Correction measure / remedy","Soil application of MgSO4@250g/tree","https://agritech.tnau.ac.in/horticulture/plant_nutri/oilpalm_magnesium.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Oil Palm","Boron","Boron","Micro","Deficiency symptoms","Young and newly developing leaves become deformed. Leaflets become abnormal which do not split as usual. Leaves have a serrated zigzag appearance. The apical shoot exhibits blackening and death. Sterilising and malformation of reproductive structures. Low and abnormal fruits.","https://agritech.tnau.ac.in/horticulture/plant_nutri/oilpalm_boron.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Oil Palm","Boron","Boron","Micro","Correction measure / remedy","Soil application of borax@0.5kg/tree/year","https://agritech.tnau.ac.in/horticulture/plant_nutri/oilpalm_boron.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Tea","Nitrogen","Nitrogen","Macro","Deficiency symptoms","Older leaves become yellow in color; size of the leaf will be affected","https://agritech.tnau.ac.in/horticulture/plant_nutri/tea_nitrogen.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Tea","Nitrogen","Nitrogen","Macro","Correction measure / remedy","Foliar spray of urea@1%","https://agritech.tnau.ac.in/horticulture/plant_nutri/tea_nitrogen.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Tea","Phosphorus","Phosphorus","Macro","Deficiency symptoms","Pigmentation seen in older leaves; stunted plant growth","https://agritech.tnau.ac.in/horticulture/plant_nutri/tea_phosphorus.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Tea","Phosphorus","Phosphorus","Macro","Correction measure / remedy","Foliar sprY of DAP@1%","https://agritech.tnau.ac.in/horticulture/plant_nutri/tea_phosphorus.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Tea","Potassium","Potassium","Macro","Deficiency symptoms","Marginal chlorosis occur in old leaves","https://agritech.tnau.ac.in/horticulture/plant_nutri/tea_potassium.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Tea","Potassium","Potassium","Macro","Correction measure / remedy","Foliar spray of K2SO4@1%","https://agritech.tnau.ac.in/horticulture/plant_nutri/tea_potassium.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Tea","Magnesium","Magnesium","Macro","Deficiency symptoms","Yellowing symptom seen in older leaves","https://agritech.tnau.ac.in/horticulture/plant_nutri/tea_magnesium.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Tea","Magnesium","Magnesium","Macro","Correction measure / remedy","Foliar spray of MgSO4@1.0%","https://agritech.tnau.ac.in/horticulture/plant_nutri/tea_magnesium.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Tea","Sulphur","Sulphur","Macro","Deficiency symptoms","Yellowing of young leaves; elongation of leaf growth will be affected","https://agritech.tnau.ac.in/horticulture/plant_nutri/tea_sulphur.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Tea","Sulphur","Sulphur","Macro","Correction measure / remedy","Foliar spray of CaSO4@1-2%","https://agritech.tnau.ac.in/horticulture/plant_nutri/tea_sulphur.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Tea","Boron","Boron","Micro","Deficiency symptoms","Plant tip and flower bud will be afected; leaf size become small as well as malformed","https://agritech.tnau.ac.in/horticulture/plant_nutri/tea_boron.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Tea","Boron","Boron","Micro","Correction measure / remedy","Foliar spray of borax@0.5%","https://agritech.tnau.ac.in/horticulture/plant_nutri/tea_boron.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Tea","Copper","Copper","Micro","Deficiency symptoms","young leaves become pale yellow in color","https://agritech.tnau.ac.in/horticulture/plant_nutri/tea_copper.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Tea","Copper","Copper","Micro","Correction measure / remedy","Foliar spray of CuSO4@1-2%","https://agritech.tnau.ac.in/horticulture/plant_nutri/tea_copper.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Tea","Iron","Iron","Micro","Deficiency symptoms","Youn leaves become yellow in color; Occurence of interveinal chlorosis","https://agritech.tnau.ac.in/horticulture/plant_nutri/tea_iron.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Tea","Iron","Iron","Micro","Correction measure / remedy","Foliar spray of FeSO4@0.5%","https://agritech.tnau.ac.in/horticulture/plant_nutri/tea_iron.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Tea","Manganese","Manganese","Micro","Deficiency symptoms","Young leaves become yellow; veins remain green in color","https://agritech.tnau.ac.in/horticulture/plant_nutri/tea_manganese.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Tea","Manganese","Manganese","Micro","Correction measure / remedy","Foliar spray of MnSO4@1.0%","https://agritech.tnau.ac.in/horticulture/plant_nutri/tea_manganese.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Tea","Zinc","Zinc","Micro","Deficiency symptoms","Symptoms seen in young leaves; leves become small","https://agritech.tnau.ac.in/horticulture/plant_nutri/tea_zinc.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Plantation Crops","Tea","Zinc","Zinc","Micro","Correction measure / remedy","Foliar spray of ZnSO4@0.5%","https://agritech.tnau.ac.in/horticulture/plant_nutri/tea_zinc.html"
"Crop nutrient deficiency & correction","","Horticultural Crops","Spices & Condiments","Cardamom","Potassium","Potassium","Macro","Deficiency symptoms","Older leaves show chlorosis. The symptom start form margin and become necrotic brown colour. Drying starts from leaf tip towards base. Leaf become pale green and turns yellow with scorching appearance.","https://agritech.tnau.ac.in/horticulture/plant_nutri/cardamom_potassium.html"
